id,series_id,season,episode,title,release_date,description
458,5,1,8,Emanations,1995-03-13,"After an Away Team stumbles upon a burial ground, Harry Kim is discovered to be missing, having been transferred to the culture's homeworld."
459,5,1,9,Prime Factors,1995-03-20,"Voyager encounters aliens from the planet Sikaris, a highly advanced race. They have a device that could potentially send Voyager home, but the Sikarans have a law – similar to the Federation’s Prime Directive - that does not allow them to share such advanced technology."
460,5,1,10,State of Flux,1995-04-10,Janeway and the other senior officers attempt to flush out a spy who is sending information to the Kazon.
461,5,1,11,Heroes and Demons,1995-04-24,The holographic doctor must rescue crew members who were turned to light energy in a Holodeck simulation of Beowulf.
462,5,1,12,Cathexis,1995-05-01,"A shuttlecraft with Chakotay and Tuvok aboard is attacked; Chakotay is left brain-dead, while Tuvok begins acting strangely. An unknown force begins controlling crew members."
463,5,1,13,Faces,1995-05-08,B'Elanna Torres is split into her human and Klingon halves by the Vidiians.
464,5,1,14,Jetrel,1995-05-15,"A member of the Haakonians, a race warring with the Talaxians, arrives on Voyager, much to the dismay of Neelix, whose family was killed by a weapon of mass destruction this particular individual devised."
465,5,1,15,Learning Curve,1995-05-22,Tuvok trains several Maquis members who have not fully integrated with the Voyager crew.
466,5,2,1,The 37's,1995-08-28,"A group of humans from the 1930s are found in stasis on a seemingly abandoned planet, including the lost Amelia Earhart."
467,5,2,2,Initiations,1995-09-04,Chakotay encounters a Kazon youth who is on an initiation rite: to earn his name by killing an enemy or be killed in the attempt.
468,5,2,3,Projections,1995-09-11,"The Doctor becomes delusional after an accident, causing him to believe that he is a flesh-and-blood person and his time on USS Voyager is a holodeck program."
469,5,2,4,Elogium,1995-09-18,"Space-dwelling life-forms cause Kes to enter the Ocampan fertile phase called Elogium, putting pressure on her relationship with Neelix when she wants to have his child."
470,5,2,5,Non Sequitur,1995-09-25,Harry Kim wakes up in 24th century San Francisco with no record of him on Voyager.
471,5,2,6,Twisted,1995-10-02,A region of space distorts the interior of Voyager.
472,5,2,7,Parturition,1995-10-09,"Neelix and Tom Paris fight over Kes, but are sent on an away mission together."
473,5,2,8,Persistence of Vision,1995-10-30,The crew experiences hallucinations brought on by an alien that put them into a trance-like state.
474,5,2,9,Tattoo,1995-11-06,Chakotay encounters non-humans who have the same tattoo on their foreheads that he has.
475,5,2,10,Cold Fire,1995-11-13,An Ocampan helps Kes with her mental abilities as the crew encounter a being who appears to be the Caretaker's female counterpart.
476,5,2,11,Maneuvers,1995-11-20,Kazon Nistrim board Voyager and steal a transporter module in an attempt to unite the Kazon sects.
477,5,2,12,Resistance,1995-11-27,A mission to acquire Telerium goes wrong causing Tuvok and B'Elanna to be captured and believed to be with the resistance.
478,5,2,13,Prototype,1996-01-15,The crew finds and reactivates a robot's body which was adrift in space only to find themselves in the middle of a war when B'Elanna is abducted.
479,5,2,14,Alliances,1996-01-22,Janeway attempts to form an alliance with the Kazon to improve Voyager's standing in the Delta Quadrant.
480,5,2,15,Threshold,1996-01-29,"Tom Paris breaks the transwarp barrier in the Shuttlecraft Cochrane, designed to reach warp 10, but he begins to evolve."
481,5,2,16,Meld,1996-02-05,"Crewman Lon Suder murders an Engineering crewman for no apparent reason. Tuvok mind melds with him to ascertain his motive, but it causes Tuvok to become aggressive."
482,5,2,17,Dreadnought,1996-02-12,"A highly advanced Cardassian AI missile that had been reprogrammed by B'Elanna Torres is found in the Delta Quadrant, and its damaged programming could destroy Voyager and a planet."
483,5,2,18,Death Wish,1996-02-19,The crew encounter a member of the Q Continuum seeking to end his immortal life.
484,5,2,19,Lifesigns,1996-02-26,The Doctor helps a Phage-ridden Vidiian woman.
485,5,2,20,Investigations,1996-03-13,Neelix tries to flush out the traitor on board who has been colluding with the Kazon Nistrim.
486,5,2,21,Deadlock,1996-03-18,"Attempting to evade the Vidiians, a duplicate Voyager is created after it passes through a spatial scission."
487,5,2,22,Innocence,1996-04-08,Tuvok crash-lands on a moon and finds children who have been abandoned.
488,5,2,23,The Thaw,1996-04-29,The crew finds aliens mentally connected to a computer that has created a being that feeds on their fear.
489,5,2,24,Tuvix,1996-05-06,A transporter accident merges Tuvok and Neelix into a new person.
490,5,2,25,Resolutions,1996-05-13,"Janeway and Chakotay must adapt to life quarantined on a planet after they contract an incurable disease. Meanwhile, the Voyager crew risk their lives to seek out a possible cure from the Vidiians."
491,5,2,26,"Basics, Part I",1996-05-20,Seska and the Kazon-Nistrim take control of Voyager and maroon its crew on a desolate planet.
492,5,3,1,"Basics, Part II",1996-09-04,"The crew must learn to survive on the inhospitable planet as the Doctor, Crewman Suder and Paris attempt to regain control of the ship."
493,5,3,2,Flashback,1996-09-11,"Tuvok experiences brain-damaging flashbacks to his service on the USS Excelsior under Captain Hikaru Sulu. He and the captain attempt to find the reason for the flashbacks, believed to be a suppressed memory, through a joint mindmeld."
494,5,3,3,The Chute,1996-09-18,"Tom Paris and Harry Kim wrongfully accused, convicted and incarcerated in an unguarded Akritirian prison. Tom gets stabbed trying to protect Kim, leaving him to try to find an escape plan alone. Meanwhile, Voyager is trying to find a way to prove their innocence."
495,5,3,4,The Swarm,1996-09-25,"Voyager encounters a swarm of ships while trying to take a shortcut through a space belonging to a hostile species, while the Doctor begins to experience memory loss."
496,5,3,5,False Profits,1996-10-02,"The crew encounters the Delta Quadrant terminus of the Barzan wormhole...and the two Ferengi from the Star Trek: The Next Generation episode ""The Price"" now posing as gods on a nearby planet."
497,5,3,6,Remember,1996-10-09,"B'Elanna experiences vivid dreams. Which at first glance, transforms from a forbidden love affair to an increasingly dangerous path, leading to an alleged coverup concerning a planet-wide genocide."
498,5,3,7,Sacred Ground,1996-10-30,"Kes is left comatose after contacting an energy field around a rock, forcing Janeway to embark on a spiritual quest to find a cure."
499,5,3,8,"Future's End, Part I",1996-11-06,A 29th century timeship causes a time paradox when it accidentally sends itself and Voyager to two different periods in 20th century Earth.
500,5,3,9,"Future's End, Part II",1996-11-13,Janeway must prevent the destruction of the Solar System by a 20th-century entrepreneur who has acquired the timeship.
501,5,3,10,Warlord,1996-11-20,Kes is controlled by an alien warlord named Tieran.
502,5,3,11,The Q and the Grey,1996-11-27,Q visits Voyager with a proposal for Janeway as civil war breaks out in the Q Continuum.
503,5,3,12,Macrocosm,1996-12-11,"Voyager answers a distress call from a mining colony about a viral outbreak that manages to sneak onto Voyager through the transporter, leaving only Janeway and the Doctor to stop it."
504,5,3,13,Fair Trade,1997-01-08,Voyager approaches the edge of Neelix's knowledge and a trading station.
505,5,3,14,Alter Ego,1997-01-15,The crew enjoys a luau on the holodeck and Tuvok discovers an unusual hologram.
506,5,3,15,Coda,1997-01-29,"Janeway appears to be trapped in a time-loop with different events, but all ending in her death."
507,5,3,16,Blood Fever,1997-02-05,"Vulcan crewmember Vorik passes on the Pon farr to B'Elanna. Meanwhile, seemingly uninhabited planet Sakari is explored. After ruins are discovered, and a few survivors are found underground by the crew, it becomes obvious that local culture was destroyed by invaders. Remains of one of the invaders are found and identified - they were Borg."
508,5,3,17,Unity,1997-02-12,"Chakotay answers a call for help on a planet and finds himself in the middle of a shoot-out between two groups of people. Meanwhile, the Voyager crew discovers an abandoned Borg ship."
509,5,3,18,Darkling,1997-02-19,The Doctor's attempt to graft other personalities into his program causes him to develop an evil alternate personality.
510,5,3,19,Rise,1997-02-26,Voyager helps a planet with asteroid problems. Tuvok and Neelix crash-land on the planet and attempt to fix a maglev space elevator.
511,5,3,20,Favorite Son,1997-03-19,Harry Kim is drawn to a planet that is nearly all women.
512,5,3,21,Before and After,1997-04-09,"Shortly before her death in the future, Kes begins to travel backwards in time, with a portion of events occurring in the Year of Hell."
513,5,3,22,Real Life,1997-04-23,The Doctor creates a family on the holodeck.
514,5,3,23,Distant Origin,1997-04-30,A reptilian scientist trying to prove his heretical theories kidnaps Chakotay and draws the entire crew in conflict between his race's doctrine and the startling truth about its origin.
515,5,3,24,Displaced,1997-05-07,Crew members are replaced one-by-one with aliens from an unknown race.
516,5,3,25,Worst Case Scenario,1997-05-14,B'Elanna Torres discovers a holodeck program where Chakotay and the Maquis rebel against Janeway.
517,5,3,26,"Scorpion, Part I",1997-05-21,"Voyager must pass through Borg space, only to discover a new alien race that is even deadlier than the Borg."
518,5,4,1,"Scorpion, Part II",1997-09-03,Janeway and Tuvok work with the Borg and meet Seven of Nine as they collaborate on developing a weapon against Species 8472 in exchange for safe passage through Borg space.
519,5,4,2,The Gift,1997-09-10,Kes' mental abilities develop to a point where they endanger Voyager while The Doctor and Janeway slowly help Seven of Nine cope with being severed from the Borg.
520,5,4,3,Day of Honor,1997-09-17,B'Elanna tries to observe the Klingon Day of Honor after the warp core is lost.
521,5,4,4,Nemesis,1997-09-24,Chakotay helps fight in an alien war.
522,5,4,5,Revulsion,1997-10-01,A hologram contacts Voyager and the Doctor is excited to meet another hologram.
523,5,4,6,The Raven,1997-10-08,Seven of Nine experiences Borg flashbacks as she attempts to become more human.
524,5,4,7,Scientific Method,1997-10-29,The crew have unexplained illnesses as they are closely observed by unseen intruders.
525,5,4,8,Year of Hell: Part I,1997-11-05,"Voyager creates a new astrometrics lab, which maps a new course that brings them into contact with a Krenim temporal ship that can erase things from history."
526,5,4,9,Year of Hell: Part II,1997-11-12,A badly damaged Voyager hides in a nebula as a skeleton crew attempts repairs; meanwhile the Krenim commander proposes a compromise to Chakotay and Tom Paris.
527,5,4,10,Random Thoughts,1997-11-19,Torres is arrested while visiting a world of telepaths where violent thoughts are a crime.
528,5,4,11,Concerning Flight,1997-11-26,"Aliens steal several key components of Voyager, which are retrieved with assistance from a holographic Leonardo da Vinci."
529,5,4,12,Mortal Coil,1997-12-17,"Neelix dies in an attempt to sample proto-matter from a nebula. Seven of Nine helps resuscitate him using Borg nanoprobes, but Neelix, having no memory of an afterlife of any kind, experiences a spiritual crisis."
530,5,4,13,Waking Moments,1998-01-14,"The crew becomes trapped in a shared nightmare generated by alien technology. Only Chakotay, through his Native American spiritual capabilities, can save them."
531,5,4,14,Message in a Bottle,1998-01-21,"The Doctor's program is sent to an advanced Starfleet vessel via a vast ancient communications network, but he soon discovers that only he and the ship's own EMH remain to fight against Romulans who have taken over the ship and are attempting to return to Romulan space with it."
532,5,4,15,Hunters,1998-02-11,Letters from home and Starfleet Command get held up at a Hirogen relay station and Janeway sets course to retrieve it.
533,5,4,16,Prey,1998-02-18,Voyager rescues a Hirogen survivor who tells them a new kind of prey is on the loose.
534,5,4,17,Retrospect,1998-02-25,"After experiencing unsettling hallucinations, Seven of Nine is hypnotized by the Doctor whose analysis reveals a trader might have extracted Borg technology from Seven without her consent."
535,5,4,18,The Killing Game,1998-03-04,"The Hirogen implant devices into the crew making them believe they are characters within the holodecks being used for hunts, one of which is set in France during World War II."
536,5,4,19,Vis à Vis,1998-04-08,"An alien shuttle with a prototype propulsion system suddenly appears and requires assistance. Paris is restless and volunteers to help the pilot, Steth, repair the shuttle."
537,5,4,20,The Omega Directive,1998-04-15,"Janeway undertakes the Omega Directive, an order to destroy Omega molecules, even if it means violating the Prime Directive."
538,5,4,21,Unforgettable,1998-04-22,An alien female from a cloaked ship asks for Chakotay by name and requests asylum on Voyager from her people.
539,5,4,22,Living Witness,1998-04-29,A Kyrian museum curator 700 years in the future hopes a Voyager relic containing a copy of the Doctor can confirm their version of history.
540,5,4,23,Demon,1998-05-06,Tom Paris and Harry Kim take a shuttle down to an extremely inhospitable planet to obtain fuel.
541,5,4,24,One,1998-05-13,Seven of Nine is left alone on Voyager when a nebula's deadly radiation forces the rest of the crew to stay in stasis and the Doctor's holographic program is disrupted.
542,5,4,25,Hope and Fear,1998-05-20,"Paris and Neelix return from a mission with a passenger named Arturis who knows more than 4,000 languages. He manages to decode a message from Starfleet that could lead to a way home."
543,5,5,1,Night,1998-10-14,Voyager loses power traversing a dark region of space containing theta radiation.
544,5,5,2,Drone,1998-10-21,"The Doctor's mobile emitter is damaged while beaming back from an away mission, merging with Seven of Nine's Borg nanoprobes and the DNA of a male Ensign to create a 29th century Borg."
545,5,5,3,Extreme Risk,1998-10-28,"B'Elanna purposely puts herself into increasingly dangerous situations. Meanwhile, the crew decides to build a new shuttlecraft, the Delta Flyer."
546,5,5,4,In the Flesh,1998-11-04,"The ship encounters one of the training facilities of Species 8472, for an alien invasion of Starfleet and of Earth."
547,5,5,5,Once Upon a Time,1998-11-11,Neelix looks after Naomi Wildman when her mother is injured on an away mission.
548,5,5,6,Timeless,1998-11-18,"Fifteen years in the future, Chakotay and Harry Kim attempt to prevent Voyager from crash-landing on an ice planet."
549,5,5,7,Infinite Regress,1998-11-25,"When Voyager brings aboard an advanced piece of Borg technology from a salvaged Borg cube, Seven of Nine begins to take on the personalities of the people assimilated by the cube."
550,5,5,8,Nothing Human,1998-12-02,A wounded alien is brought on board from a stranded vessel and attaches itself to B'Elanna Torres.
551,5,5,9,Thirty Days,1998-12-09,Tom Paris disregards orders by helping an aquatic world and is demoted to Ensign.
552,5,5,10,Counterpoint,1998-12-16,"While passing through Devore space, Voyager is routinely searched for telepaths."
553,5,5,11,Latent Image,1999-01-20,The Doctor finds out that some of his memories have been blocked.
554,5,5,12,Bride of Chaotica!,1999-01-27,Paris' latest holodeck adventure The Adventures of Captain Proton takes an unexpected turn.
555,5,5,13,Gravity,1999-02-03,"Tuvok and Paris crash on a planet stuck in a pocket of subspace, where they meet a female named Noss."
556,5,5,14,Bliss,1999-02-10,A large organism telepathically deceives the Voyager crew into flying into its digestive chamber.
557,5,5,15,Dark Frontier,1999-02-17,Janeway plans to steal a transwarp coil from a disabled Borg ship to shorten their journey home. Seven of Nine experiences memories of her past just before she and her parents are assimilated and plans to re-join the Borg collective. The Borg Queen tells Seven of Nine that she will leave her individuality intact so the Borg can study her memories and use her to help them assimilate humanity.
558,5,5,16,The Disease,1999-02-24,Kim finds love when the crew encounters a Varro generational ship that needs assistance repairing its warp drive.
559,5,5,17,Course: Oblivion,1999-03-03,Lt. Torres and Ensign Paris get married; the crew discover they aren't who they think they are while trying to resolve why subspace radiation is causing them and Voyager to disintegrate.
560,5,5,18,The Fight,1999-03-24,Chakotay lies in sickbay as he attempts to communicate with aliens through hallucinations.
561,5,5,19,Think Tank,1999-03-31,Voyager is being chased by the Hazari when a think tank offers assistance.
562,5,5,20,Juggernaut,1999-04-26,The crew responds to a distress call from Malon escape pods contaminated with radiation.
563,5,5,21,Someone to Watch Over Me,1999-04-28,Seven of Nine explores dating with some help from the Doctor.
564,5,5,22,11:59,1999-05-05,"Janeway reminisces about one of her ancestors, Shannon O'Donnell from Indiana."
565,5,5,23,Relativity,1999-05-12,Captain Braxton recruits Seven of Nine to stop Voyager being sabotaged.
566,5,5,24,Warhead,1999-05-19,"The crew rescues a device with artificial intelligence embedded in rock, that then proceeds to take control of The Doctor and reveals itself to be a weapon of mass destruction."
567,5,5,25,"Equinox, Part I",1999-05-26,"Voyager finds another Federation ship, the USS Equinox, under attack from flying nucleogenic lifeforms."
568,5,6,1,"Equinox, Part II",1999-09-22,The crew of the USS Equinox attempts to elude the USS Voyager in order to exploit the nucleogenic lifeforms in a bid to return home.
569,5,6,2,Survival Instinct,1999-09-29,"Three Borg from Seven's past appear, and ask to be completely separated from the Collective."
570,5,6,3,Barge of the Dead,1999-10-06,"B'Elanna's shuttle is hit by an ion storm and she awakens to find herself among Klingons in the Barge of the Dead, on the way to Klingon Hell."
571,5,6,4,"Tinker, Tenor, Doctor, Spy",1999-10-13,"The Doctor adds daydreaming to his program, imagining himself as the Emergency Command Hologram (ECH) aboard Voyager; but aliens, tapping into his perceptions to observe the crew, prepare an attack when they believe that what they are seeing in the daydreams is real."
572,5,6,5,Alice,1999-10-20,"Tom Paris becomes obsessed with a salvaged alien shuttlecraft, which appears to have a mind of its own."
573,5,6,6,Riddles,1999-11-03,"Returning from a diplomatic mission, Tuvok is attacked by a cloaked intruder and suffers neurological damage."
574,5,6,7,Dragon's Teeth,1999-11-10,"Voyager discovers a network of subspace passageways, but is forced to land on a planet after being attacked."
575,5,6,8,One Small Step,1999-11-17,Voyager is nearly hit by a mysterious subspace mass and the crew theorize that the debris of an ancient Earth–Mars ship is inside.
576,5,6,9,The Voyager Conspiracy,1999-11-24,"After assimilating Voyager's data from the past six years, through an enhancement to her Borg implants, Seven of Nine suspects the ship did not arrive in the Delta Quadrant by accident."
577,5,6,10,Pathfinder,1999-12-01,Barclay gets over-involved with holographic recreations of the Voyager crew in his attempts to contact them. This episode also features Deanna Troi.
578,5,6,11,Fair Haven,2000-01-12,"The crew enjoys a respite inside a holodeck creation designed by Tom Paris, while Voyager faces the threat of an oncoming storm in space."
579,5,6,12,Blink of an Eye,2000-01-19,"Voyager is trapped in orbit about a planet with a spacetime differential such that, while its inhabitants live through years, Voyager experiences mere minutes."
580,5,6,13,Virtuoso,2000-01-26,"Visiting aliens who have never before encountered music become fascinated with the Doctor's Opera singing, and ask him to leave Voyager and join their society."
581,5,6,14,Memorial,2000-02-02,"Chakotay, Tom Paris, Harry Kim, and Neelix begin to experience horrific flashbacks after an away mission."
582,5,6,15,Tsunkatse,2000-02-09,"Seven of Nine and Tuvok are kidnapped while on shore leave, and Seven is forced to fight in a gladiatorial contest to the death. (Guest stars include J.G. Hertzler, Jeffrey Combs and Dwayne ""The Rock"" Johnson."
583,5,6,16,Collective,2000-02-16,"Chakotay, Kim, Paris, and Neelix are taken hostage when the Delta Flyer is captured by Borg children in a derelict Cube."
584,5,6,17,Spirit Folk,2000-02-23,"Problems arise from running the holographic Irish village of Fair Haven non-stop, when a malfunction leads the holographic characters to become self-aware."
585,5,6,18,Ashes to Ashes,2000-03-01,"A deceased crew member resurfaces, claiming to have been resurrected by an alien race who have since adopted her."
586,5,6,19,Child's Play,2000-03-08,"The family of Icheb, one of the Borg children, is found, but he is reluctant to rejoin them. Seven, too, is reluctant for him to leave the ship; and his parents are concealing the real reason for desiring his return."
587,5,6,20,Good Shepherd,2000-03-15,Three crew members who are under-performing are taken on a mission by Janeway.
588,5,6,21,Live Fast and Prosper,2000-04-19,Con artists impersonate Janeway and Tuvok.
589,5,6,22,Muse,2000-04-26,"Torres is stranded on a bronze-age planet after a crash in the Delta Flyer, where she helps a playwright adapt the story of Voyager to the stage. Also, Kim is missing in an escape pod."
590,5,6,23,Fury,2000-05-03,"A much older and more powerful Kes returns to Voyager, and attempts to travel back in time to change her history."
591,5,6,24,Life Line,2000-05-10,"The Doctor's creator, Lewis Zimmerman, is dying in the Alpha Quadrant from a disease similar to the Vidiian phage. The Doctor's compressed matrix is transferred to Zimmerman's lab on the Jupiter station, to assist Mr. Barclay and Counselor Troi in attempting to treat the illness."
592,5,6,25,The Haunting of Deck Twelve,2000-05-17,"As Voyager travels through a nebula, all ship's power is turned off, giving Neelix an opportunity to tell the Borg children a ghost story."
593,5,6,26,"Unimatrix Zero, Part I",2000-05-24,"Janeway, B'Elanna and Tuvok infiltrate a Borg Cube in an attempt to save Borg drones who are trying to develop individuality."
594,5,7,1,"Unimatrix Zero, Part II",2000-10-04,"Janeway, B'Elanna and Tuvok are assimilated by the Borg while attempting to save the group of drones who have developed individuality."
595,5,7,2,Imperfection,2000-10-11,"When her cortical implant malfunctions, Seven of Nine needs a life-saving transplant."
596,5,7,3,Drive,2000-10-18,"The crew of Voyager enters the Delta Flyer in a sub-warp race, crewed by Tom Paris and B'Elanna Torres, and events conspire to encourage Tom to propose to her."
597,5,7,4,Repression,2000-10-25,Ex-Maquis crew members are attacked after a data stream arrives from Starfleet.
598,5,7,5,Critical Care,2000-11-01,"The Doctor's program is stolen and he is forced to work in an alien hospital, where he skillfully manipulates the system to provide ethical medical care."
599,5,7,6,Inside Man,2000-11-08,"A hologram of Reginald Barclay is sent to Voyager, supposedly to implement a dangerous plan to bring them home; but the hologram has been tampered with by some Ferengi, who are trying to steal valuable Borg nanoprobes from Seven of Nine."
600,5,7,7,Body and Soul,2000-11-15,"During an emergency on a mission, The Doctor is forced to upload his program into Seven of Nine's Borg implants, allowing him to experience real sensations for the first time."
601,5,7,8,Nightingale,2000-11-22,Harry Kim takes command of an alien ship that has lost its officers in an attack.
602,5,7,9,Flesh and Blood,2000-11-29,"Voyager's hologram technology, which Janeway had previously donated to the Hirogen, has been modified to make the holographic ""prey"" more cunning, enabling the hologram characters to rebel against their new masters."
603,5,7,10,Shattered,2001-01-17,"Voyager is fractured into several time periods by an accident, and only Chakotay is able to move between them, in the process meeting old friends and old foes from the previous six seasons."
604,5,7,11,Lineage,2001-01-24,"Now married to Tom Paris, B'Elanna Torres discovers she is pregnant. The Doctor tells her to expect a daughter; but B'Elanna's unresolved fear of the childhood traumas, which she suffered as a part-Klingon girl growing up among humans, makes her determined to remove her child's Klingon DNA."
605,5,7,12,Repentance,2001-01-31,"Prisoners are brought onto Voyager from a damaged alien vessel, and the crew must deliver them to their destination – for execution. Seven's nanoprobes are used to help heal a prisoner."
606,5,7,13,Prophecy,2001-02-07,"Voyager encounters an ancient Klingon battlecruiser. The Klingons aboard it had set out long ago to find their savior, and they believe it to be Tom and B'Elanna's unborn child."
607,5,7,14,The Void,2001-02-14,"Voyager is pulled into a void, where the ships that have become trapped attack each other for food and resources."
608,5,7,15,"Workforce, Part I",2001-02-21,"The Voyager crew is brainwashed into taking new jobs on an industrialized planet that has a severe labor shortage, leaving only Chakotay, Kim and Neelix (who were on an away mission) and the Doctor (who, in the absence of the crew, has become the Emergency Command Hologram) to save them."
609,5,7,16,"Workforce, Part II",2001-02-28,"Chakotay and Neelix take jobs on the new planet, and try to rescue their amnesiac crewmates – who don't want to leave."
610,5,7,17,Human Error,2001-03-07,Seven practices her social skills on the holodeck.
611,5,7,18,Q2,2001-04-11,Q leaves his son (Q2) on Voyager to learn from the crew.
612,5,7,19,"Author, Author",2001-04-18,"The Doctor writes a holo-novel to be published in the Alpha Quadrant, featuring characters who closely resemble – but do not flatter – the crew."
613,5,7,20,Friendship One,2001-04-25,The crew is sent on its first mission by Starfleet in nearly seven years: to find a lost probe sent by Earth in the 21st century that has ended up in the Delta Quadrant.
614,5,7,21,Natural Law,2001-05-02,"While visiting the planet Ledos, Seven and Chakotay crash through an energy barrier. The two are stranded in the jungle with primitive humanoids, who take the pair in and care for Chakotay's injuries. To rejoin Voyager, he and Seven have to disable the energy barrier."
615,5,7,22,Homestead,2001-05-09,Voyager encounters a Talaxian settlement leaving Neelix with the difficult decision of whether to leave the crew.
616,5,7,23,Renaissance Man,2001-05-16,The Doctor is forced to help aliens steal Voyager's warp core.
617,5,7,24,Endgame,2001-05-23,"In the future where it took Voyager 23 years to get home, Admiral Janeway devises a plan to alter history. As the crew enters a final showdown with the Borg, the two Janeways implement a risky plan to take out one of the six Borg Transwarp Hubs in the galaxy and simultaneously cross the transwarp threshold to get home."
618,6,1,1,"Broken Bow, Part 1",2001-09-26,"In the mid-22nd century, the Earth ship Enterprise is launched under the command of Captain Jonathan Archer. When the crew rescues an alien from a crashed spaceship, Earth gets its first look at the alien's race - the Klingons."
619,6,1,2,"Broken Bow, Part 2",2001-09-26,"Captain Jonathan Archer, T'Pol and Trip meet Sarin and she explains that Klaang is a courier, bringing an important message from her to the leaders of the Klingons in Kronos about rebels Suliban that intend to promote the Temporal Cold War among the Klingons."
620,6,1,3,Fight or Flight,2001-10-03,Captain Archer wants to convert curiosity into deeds and decides to enter a ship floating in space. Hoshi has trouble adjusting to life on Enterprise.
621,6,1,4,Strange New World,2001-10-10,"Archer sends an away team to a habitable, luscious planet for observation. But when a storm occurs, the team begins to experience paranoid delusions."
622,6,1,5,Unexpected,2001-10-17,"After helping to repair the warp drive on board of a Xyrillian ship, Trip notices a strange bulging on his arm."
623,6,1,6,Terra Nova,2001-10-24,"Enterprise tries to find out what happened on Terra Nova, the first colonization attempt outside Earth's solar system."
624,6,1,7,The Andorian Incident,2001-10-31,"Archer, Trip and T'Pol are captured by the Andorians at a Vulcan monastery on P'Jem. They believe that the monastery is being used to spy on Andoria."
625,6,1,8,Breaking the Ice,2001-11-07,Enterprise discovers a comet which contains the very rare element eisilium. Then unexpectedly a Vulcan ship arrives. Captain Vanik tells they're interested in human behavior.
626,6,1,9,Civilization,2001-11-14,T'Pol finds unusual neutrino readings on a planet with a preindustrial society.
627,6,1,10,Fortunate Son,2001-11-21,"Enterprise is sent to help the freighter Fortunate after an attack. However, its first officer, Ryan, is hiding something."
628,6,1,11,Cold Front,2001-11-28,"Enterprise has a group of aliens watching a stellar phenomenon on board. When the ship is miraculously saved from blowing up, crewman Daniels has an important message for Archer."
629,6,1,12,Silent Enemy,2002-01-16,"After an attack by a mysterious ship, Archers orders Enterprise's return to Jupiter to install phase cannons; Hoshi makes plans for Malcolm's birthday."
630,6,1,13,Dear Doctor,2002-01-23,"Phlox is asked to save the Valakians from annihilation by disease. However, he discovers something unusual about the Menk, another humanoid race on the planet."
631,6,1,14,Sleeping Dogs,2002-01-30,Enterprise tries to rescue a Klingon ship from sinking into a gas giant.
632,6,1,15,Shadows of P'Jem,2002-02-06,T'Pol is being recalled because of Enterprise's involvement in the destruction of the P'Jem sanctuary. She and Captain Archer are later kidnapped while visiting the planet Coridan.
633,6,1,16,Shuttlepod One,2002-02-13,"While returning to Enterprise in Shuttlepod One, Trip and Reed see apparent evidence that the ship has been destroyed. With only days of oxygen left, they must find a way to survive long enough for rescue."
634,6,1,17,Fusion,2002-02-27,"When Enterprise encounters a ship of Vulcan pilgrims, T'Pol is convinced by one of them to perform a Vulcan mind meld."
635,6,1,18,Rogue Planet,2002-03-20,"Lieutenant Reed discovers a rogue planet, which has broken out of orbit and therefore is devoid of any light. Life is still possible in some places because heat is bubbling up from under the surface, but T'Pol doesn't detect any humanoid life."
636,6,1,19,Acquisition,2002-03-27,Almost the entire crew is left unconscious when four Ferengi pirates raid Enterprise. A still conscious Trip is the only one who can get rid of them.
637,6,1,20,Oasis,2002-04-03,The crew of Enterprise searches for a seemingly abandoned ship on a desert planet.
638,6,1,21,Detained,2002-04-24,Archer and Mayweather are captured by the Tandarans and placed in a Suliban internment camp.
639,6,1,22,Vox Sola,2002-05-01,"A fibrous, web-like alien creature comes aboard the ship and several of the crew becomes entangled in it including Archer and Trip, and it seems Hoshi is the only one who can try to communicate with the creature."
640,6,1,23,Fallen Hero,2002-05-08,"Enterprise is planning a trip to the relaxation planet Risa, when it gets an urgent request from the Vulcan High Command. They must pick up ambassador V'Lar who has fallen in disgrace."
641,6,1,24,Desert Crossing,2002-05-08,"Enterprise is for the second time on its way to Risa when yet again another urgent matter comes up: a distress call. It comes from a small vessel. The owner, Zobral, is extremely happy with the help from Enterprise and invites Captain Archer to his home world for a good meal and a game of Geskana."
642,6,1,25,Two Days and Two Nights,2002-05-15,The members of the Enterprise crew are faced with various misadventures and challenges while taking a two day break from their duties on the planet of Risa.
643,6,1,26,"Shockwave, Part I",2002-05-22,Enterprise discovers a mining colony of the Paraagans. The crew gets an invitation for a meeting on the surface and a shuttle pod tries to break through the atmosphere. All of a sudden just under the shuttle a giant explosion begins and scorches the earth beneath. All 3600 colonists are reported dead.
644,6,2,1,"Shockwave, Part II",2002-09-18,Captain Archer and temporal agent Daniels have been stranded in the 31st century. In a library they investigate the damage to the time line and try to find way a to get Archer back in his own century.
645,6,2,2,Carbon Creek,2002-09-25,"On the first anniversary of her assignment to Enterprise, T'Pol tells Archer and Trip about the first contact between humans and Vulcans, which involves three Vulcans becoming stranded in the town of Carbon Creek, Pennsylvania in 1957."
646,6,2,3,Minefield,2002-10-02,The safety of Enterprise rests on Reed's shoulders when the ship becomes trapped in a Romulan minefield and Romulan ships are closing in on them.
647,6,2,4,Dead Stop,2002-10-09,"Enterprise seeks repairs from their encounters with the Romulans, where they stop at a desolate but idyllic repair station. But all is not what it seems when Mayweather is suddenly found dead."
